image_path,class,x_center,y_center,width,height
images/IMG_6835_MP4-0086_jpg.rf.268f3f33baaadbe9229053149492b59f.jpg,suspicious-suspect,0.57109375,0.575,0.1578125,0.578125
images/IMG_6835_MP4-0086_jpg.rf.268f3f33baaadbe9229053149492b59f.jpg,suspicious-suspect,0.73125,0.6546875,0.17734375,0.51796875
images/IMG_6835_MP4-0086_jpg.rf.268f3f33baaadbe9229053149492b59f.jpg,victim,0.21796875,0.66875,0.29921875,0.6625
images/IMG_6835_MP4-0086_jpg.rf.268f3f33baaadbe9229053149492b59f.jpg,suspicious-suspect,0.409375,0.35546875,0.13984375,0.47578125
images/IMG_6835_MP4-0086_jpg.rf.5ff4565e04c98793119522cb24d1ca22.jpg,suspicious-suspect,0.60703125,0.38984375,0.1125,0.446875
images/IMG_6835_MP4-0086_jpg.rf.5ff4565e04c98793119522cb24d1ca22.jpg,suspicious-suspect,0.48828125,0.421875,0.125,0.434375
images/IMG_6835_MP4-0086_jpg.rf.5ff4565e04c98793119522cb24d1ca22.jpg,suspicious-suspect,0.57109375,0.575,0.1578125,0.578125
images/IMG_6835_MP4-0086_jpg.rf.5ff4565e04c98793119522cb24d1ca22.jpg,suspicious-suspect,0.73125,0.6546875,0.17734375,0.51796875
images/IMG_6835_MP4-0086_jpg.rf.5ff4565e04c98793119522cb24d1ca22.jpg,victim,0.21796875,0.66875,0.29921875,0.6625
images/IMG_6835_MP4-0086_jpg.rf.5ff4565e04c98793119522cb24d1ca22.jpg,suspicious-suspect,0.409375,0.35546875,0.140625,0.475
images/IMG_6835_MP4-0086_jpg.rf.75793a145f63eba489d0f59d6a5c8a3e.jpg,suspicious-suspect,0.60703125,0.38984375,0.1125,0.446875
images/IMG_6835_MP4-0086_jpg.rf.75793a145f63eba489d0f59d6a5c8a3e.jpg,suspicious-suspect,0.48828125,0.421875,0.125,0.434375
images/IMG_6835_MP4-0086_jpg.rf.75793a145f63eba489d0f59d6a5c8a3e.jpg,suspicious-suspect,0.57109375,0.575,0.1578125,0.578125
images/IMG_6835_MP4-0086_jpg.rf.75793a145f63eba489d0f59d6a5c8a3e.jpg,suspicious-suspect,0.73125,0.6546875,0.17734375,0.51796875
images/IMG_6835_MP4-0086_jpg.rf.75793a145f63eba489d0f59d6a5c8a3e.jpg,victim,0.21796875,0.66875,0.29921875,0.6625
images/IMG_6835_MP4-0086_jpg.rf.75793a145f63eba489d0f59d6a5c8a3e.jpg,suspicious-suspect,0.409375,0.35546875,0.140625,0.475
images/IMG_6835_MP4-0089_jpg.rf.15c931c5dd615722e9d7f5b1f76b15b5.jpg,suspicious-suspect,0.61640625,0.3984375,0.1125,0.446875
images/IMG_6835_MP4-0089_jpg.rf.15c931c5dd615722e9d7f5b1f76b15b5.jpg,suspicious-suspect,0.475,0.425,0.125,0.434375
images/IMG_6835_MP4-0089_jpg.rf.15c931c5dd615722e9d7f5b1f76b15b5.jpg,suspicious-suspect,0.5703125,0.56484375,0.1578125,0.578125
images/IMG_6835_MP4-0089_jpg.rf.15c931c5dd615722e9d7f5b1f76b15b5.jpg,suspicious-suspect,0.71796875,0.58046875,0.17734375,0.51796875
images/IMG_6835_MP4-0089_jpg.rf.15c931c5dd615722e9d7f5b1f76b15b5.jpg,victim,0.21796875,0.66875,0.29921875,0.6625
images/IMG_6835_MP4-0089_jpg.rf.15c931c5dd615722e9d7f5b1f76b15b5.jpg,suspicious-suspect,0.41484375,0.35546875,0.140625,0.475
images/IMG_6835_MP4-0089_jpg.rf.9e149f2e35263740da3e32a2db9ea9dd.jpg,suspicious-suspect,0.61640625,0.3984375,0.1125,0.446875
images/IMG_6835_MP4-0089_jpg.rf.9e149f2e35263740da3e32a2db9ea9dd.jpg,suspicious-suspect,0.475,0.425,0.125,0.434375
images/IMG_6835_MP4-0089_jpg.rf.9e149f2e35263740da3e32a2db9ea9dd.jpg,suspicious-suspect,0.5703125,0.56484375,0.1578125,0.578125
images/IMG_6835_MP4-0089_jpg.rf.9e149f2e35263740da3e32a2db9ea9dd.jpg,suspicious-suspect,0.71796875,0.58046875,0.17734375,0.51796875
images/IMG_6835_MP4-0089_jpg.rf.9e149f2e35263740da3e32a2db9ea9dd.jpg,victim,0.21796875,0.66875,0.29921875,0.6625
images/IMG_6835_MP4-0089_jpg.rf.9e149f2e35263740da3e32a2db9ea9dd.jpg,suspicious-suspect,0.41484375,0.35546875,0.140625,0.475
images/IMG_6835_MP4-0089_jpg.rf.a15ce9f5855674994fd4e21e11361852.jpg,suspicious-suspect,0.61640625,0.3984375,0.1125,0.44765625
images/IMG_6835_MP4-0089_jpg.rf.a15ce9f5855674994fd4e21e11361852.jpg,suspicious-suspect,0.475,0.425,0.125,0.43515625
images/IMG_6835_MP4-0089_jpg.rf.a15ce9f5855674994fd4e21e11361852.jpg,suspicious-suspect,0.5703125,0.56484375,0.1578125,0.578125
images/IMG_6835_MP4-0089_jpg.rf.a15ce9f5855674994fd4e21e11361852.jpg,suspicious-suspect,0.71796875,0.58046875,0.17734375,0.51796875
images/IMG_6835_MP4-0089_jpg.rf.a15ce9f5855674994fd4e21e11361852.jpg,victim,0.21796875,0.66875,0.29921875,0.6625
images/IMG_6835_MP4-0089_jpg.rf.a15ce9f5855674994fd4e21e11361852.jpg,suspicious-suspect,0.41484375,0.35546875,0.13984375,0.47578125
images/IMG_6835_MP4-0090_jpg.rf.3c421a65f17ef7bb65e093d0e7782601.jpg,suspicious-suspect,0.61640625,0.3984375,0.1125,0.446875
images/IMG_6835_MP4-0090_jpg.rf.3c421a65f17ef7bb65e093d0e7782601.jpg,suspicious-suspect,0.4578125,0.4234375,0.125,0.434375
images/IMG_6835_MP4-0090_jpg.rf.3c421a65f17ef7bb65e093d0e7782601.jpg,suspicious-suspect,0.59375,0.56796875,0.1578125,0.578125
images/IMG_6835_MP4-0090_jpg.rf.3c421a65f17ef7bb65e093d0e7782601.jpg,suspicious-suspect,0.71171875,0.58828125,0.16953125,0.6109375
images/IMG_6835_MP4-0090_jpg.rf.3c421a65f17ef7bb65e093d0e7782601.jpg,victim,0.21796875,0.66875,0.29921875,0.6625
images/IMG_6835_MP4-0090_jpg.rf.3c421a65f17ef7bb65e093d0e7782601.jpg,suspicious-suspect,0.41484375,0.35546875,0.140625,0.475
images/IMG_6835_MP4-0090_jpg.rf.3dfc0fe354b92373c4233b5b69a225b9.jpg,suspicious-suspect,0.61640625,0.3984375,0.1125,0.446875
images/IMG_6835_MP4-0090_jpg.rf.3dfc0fe354b92373c4233b5b69a225b9.jpg,suspicious-suspect,0.4578125,0.4234375,0.125,0.434375
images/IMG_6835_MP4-0090_jpg.rf.3dfc0fe354b92373c4233b5b69a225b9.jpg,suspicious-suspect,0.59375,0.56796875,0.1578125,0.578125
images/IMG_6835_MP4-0090_jpg.rf.3dfc0fe354b92373c4233b5b69a225b9.jpg,suspicious-suspect,0.71171875,0.58828125,0.16953125,0.6109375
images/IMG_6835_MP4-0090_jpg.rf.3dfc0fe354b92373c4233b5b69a225b9.jpg,victim,0.21796875,0.66875,0.29921875,0.6625
images/IMG_6835_MP4-0090_jpg.rf.3dfc0fe354b92373c4233b5b69a225b9.jpg,suspicious-suspect,0.41484375,0.35546875,0.140625,0.475
images/IMG_6835_MP4-0090_jpg.rf.c3db3e6b59a29a1d1e4fd9d1ed69a620.jpg,suspicious-suspect,0.61640625,0.3984375,0.1125,0.44765625
images/IMG_6835_MP4-0090_jpg.rf.c3db3e6b59a29a1d1e4fd9d1ed69a620.jpg,suspicious-suspect,0.4578125,0.4234375,0.125,0.43515625
images/IMG_6835_MP4-0090_jpg.rf.c3db3e6b59a29a1d1e4fd9d1ed69a620.jpg,suspicious-suspect,0.59375,0.56796875,0.1578125,0.578125
images/IMG_6835_MP4-0090_jpg.rf.c3db3e6b59a29a1d1e4fd9d1ed69a620.jpg,suspicious-suspect,0.71171875,0.58828125,0.16953125,0.6109375
images/IMG_6835_MP4-0090_jpg.rf.c3db3e6b59a29a1d1e4fd9d1ed69a620.jpg,victim,0.21796875,0.66875,0.29921875,0.6625
images/IMG_6835_MP4-0090_jpg.rf.c3db3e6b59a29a1d1e4fd9d1ed69a620.jpg,suspicious-suspect,0.41484375,0.35546875,0.13984375,0.47578125
images/IMG_6835_MP4-0091_jpg.rf.6f0303af02b4614ae1ebc2418ac1ace5.jpg,suspicious-suspect,0.61640625,0.3984375,0.1125,0.44765625
images/IMG_6835_MP4-0091_jpg.rf.6f0303af02b4614ae1ebc2418ac1ace5.jpg,suspicious-suspect,0.45703125,0.45546875,0.125,0.43515625
images/IMG_6835_MP4-0091_jpg.rf.6f0303af02b4614ae1ebc2418ac1ace5.jpg,suspicious-suspect,0.59375,0.56796875,0.1578125,0.578125
images/IMG_6835_MP4-0091_jpg.rf.6f0303af02b4614ae1ebc2418ac1ace5.jpg,suspicious-suspect,0.71171875,0.58828125,0.16953125,0.6109375
images/IMG_6835_MP4-0091_jpg.rf.6f0303af02b4614ae1ebc2418ac1ace5.jpg,victim,0.21796875,0.66875,0.29921875,0.6625
images/IMG_6835_MP4-0091_jpg.rf.6f0303af02b4614ae1ebc2418ac1ace5.jpg,suspicious-suspect,0.40625,0.35546875,0.13984375,0.47578125
images/IMG_6835_MP4-0091_jpg.rf.82f85bf9b95f1f96ff0c1789dae2b019.jpg,suspicious-suspect,0.61640625,0.3984375,0.1125,0.446875
images/IMG_6835_MP4-0091_jpg.rf.82f85bf9b95f1f96ff0c1789dae2b019.jpg,suspicious-suspect,0.45703125,0.45546875,0.125,0.434375
images/IMG_6835_MP4-0091_jpg.rf.82f85bf9b95f1f96ff0c1789dae2b019.jpg,suspicious-suspect,0.59375,0.56796875,0.1578125,0.578125
images/IMG_6835_MP4-0091_jpg.rf.82f85bf9b95f1f96ff0c1789dae2b019.jpg,suspicious-suspect,0.71171875,0.58828125,0.16953125,0.6109375
images/IMG_6835_MP4-0091_jpg.rf.82f85bf9b95f1f96ff0c1789dae2b019.jpg,victim,0.21796875,0.66875,0.29921875,0.6625
images/IMG_6835_MP4-0091_jpg.rf.82f85bf9b95f1f96ff0c1789dae2b019.jpg,suspicious-suspect,0.40625,0.35546875,0.140625,0.475
images/IMG_6835_MP4-0091_jpg.rf.f45a7c7b0c820f175997365056c01589.jpg,suspicious-suspect,0.61640625,0.3984375,0.1125,0.446875
images/IMG_6835_MP4-0091_jpg.rf.f45a7c7b0c820f175997365056c01589.jpg,suspicious-suspect,0.45703125,0.45546875,0.125,0.434375
images/IMG_6835_MP4-0091_jpg.rf.f45a7c7b0c820f175997365056c01589.jpg,suspicious-suspect,0.59375,0.56796875,0.1578125,0.578125
images/IMG_6835_MP4-0091_jpg.rf.f45a7c7b0c820f175997365056c01589.jpg,suspicious-suspect,0.71171875,0.58828125,0.16953125,0.6109375
images/IMG_6835_MP4-0091_jpg.rf.f45a7c7b0c820f175997365056c01589.jpg,victim,0.21796875,0.66875,0.29921875,0.6625
images/IMG_6835_MP4-0091_jpg.rf.f45a7c7b0c820f175997365056c01589.jpg,suspicious-suspect,0.40625,0.35546875,0.140625,0.475
images/IMG_6835_MP4-0093_jpg.rf.227e19c699cbc2edc2018d849513d92d.jpg,suspicious-suspect,0.61640625,0.3984375,0.1125,0.44765625
images/IMG_6835_MP4-0093_jpg.rf.227e19c699cbc2edc2018d849513d92d.jpg,suspicious-suspect,0.453125,0.45546875,0.125,0.43515625
images/IMG_6835_MP4-0093_jpg.rf.227e19c699cbc2edc2018d849513d92d.jpg,suspicious-suspect,0.5859375,0.56796875,0.1578125,0.578125
images/IMG_6835_MP4-0093_jpg.rf.227e19c699cbc2edc2018d849513d92d.jpg,suspicious-suspect,0.678125,0.5421875,0.16953125,0.6109375
images/IMG_6835_MP4-0093_jpg.rf.227e19c699cbc2edc2018d849513d92d.jpg,victim,0.21796875,0.66875,0.29921875,0.6625
images/IMG_6835_MP4-0093_jpg.rf.227e19c699cbc2edc2018d849513d92d.jpg,suspicious-suspect,0.40625,0.35546875,0.13984375,0.47578125
images/IMG_6835_MP4-0093_jpg.rf.afdcb13ae914b4f7607346e8f1a8a3dd.jpg,suspicious-suspect,0.61640625,0.3984375,0.1125,0.446875
images/IMG_6835_MP4-0093_jpg.rf.afdcb13ae914b4f7607346e8f1a8a3dd.jpg,suspicious-suspect,0.453125,0.45546875,0.125,0.434375
images/IMG_6835_MP4-0093_jpg.rf.afdcb13ae914b4f7607346e8f1a8a3dd.jpg,suspicious-suspect,0.5859375,0.56796875,0.1578125,0.578125
images/IMG_6835_MP4-0093_jpg.rf.afdcb13ae914b4f7607346e8f1a8a3dd.jpg,suspicious-suspect,0.678125,0.5421875,0.16953125,0.6109375
images/IMG_6835_MP4-0093_jpg.rf.afdcb13ae914b4f7607346e8f1a8a3dd.jpg,victim,0.21796875,0.66875,0.29921875,0.6625
images/IMG_6835_MP4-0093_jpg.rf.afdcb13ae914b4f7607346e8f1a8a3dd.jpg,suspicious-suspect,0.40625,0.35546875,0.140625,0.475
images/IMG_6835_MP4-0093_jpg.rf.cbda19c704eeb7639e674d45635263d8.jpg,suspicious-suspect,0.61640625,0.3984375,0.1125,0.446875
images/IMG_6835_MP4-0093_jpg.rf.cbda19c704eeb7639e674d45635263d8.jpg,suspicious-suspect,0.453125,0.45546875,0.125,0.434375
images/IMG_6835_MP4-0093_jpg.rf.cbda19c704eeb7639e674d45635263d8.jpg,suspicious-suspect,0.5859375,0.56796875,0.1578125,0.578125
images/IMG_6835_MP4-0093_jpg.rf.cbda19c704eeb7639e674d45635263d8.jpg,suspicious-suspect,0.678125,0.5421875,0.16953125,0.6109375
images/IMG_6835_MP4-0093_jpg.rf.cbda19c704eeb7639e674d45635263d8.jpg,victim,0.21796875,0.66875,0.29921875,0.6625
images/IMG_6835_MP4-0093_jpg.rf.cbda19c704eeb7639e674d45635263d8.jpg,suspicious-suspect,0.40625,0.35546875,0.140625,0.475
images/IMG_6835_MP4-0095_jpg.rf.669f428e4a7d516a1015f36f8d1c168b.jpg,suspicious-suspect,0.603125,0.38515625,0.1125,0.446875
images/IMG_6835_MP4-0095_jpg.rf.669f428e4a7d516a1015f36f8d1c168b.jpg,suspicious-suspect,0.44765625,0.4609375,0.125,0.434375
images/IMG_6835_MP4-0095_jpg.rf.669f428e4a7d516a1015f36f8d1c168b.jpg,suspicious-suspect,0.54375,0.5234375,0.14453125,0.54609375
images/IMG_6835_MP4-0095_jpg.rf.669f428e4a7d516a1015f36f8d1c168b.jpg,suspicious-suspect,0.66328125,0.5390625,0.1578125,0.6078125
images/IMG_6835_MP4-0095_jpg.rf.669f428e4a7d516a1015f36f8d1c168b.jpg,victim,0.21796875,0.66875,0.29921875,0.6625
images/IMG_6835_MP4-0095_jpg.rf.669f428e4a7d516a1015f36f8d1c168b.jpg,suspicious-suspect,0.40625,0.35546875,0.140625,0.475
images/IMG_6835_MP4-0095_jpg.rf.c7fc8ec9b86ad42d5c80fbfa8796af61.jpg,suspicious-suspect,0.603125,0.38515625,0.1125,0.44765625
images/IMG_6835_MP4-0095_jpg.rf.c7fc8ec9b86ad42d5c80fbfa8796af61.jpg,suspicious-suspect,0.44765625,0.4609375,0.125,0.43515625
images/IMG_6835_MP4-0095_jpg.rf.c7fc8ec9b86ad42d5c80fbfa8796af61.jpg,suspicious-suspect,0.54375,0.5234375,0.14453125,0.54609375
images/IMG_6835_MP4-0095_jpg.rf.c7fc8ec9b86ad42d5c80fbfa8796af61.jpg,suspicious-suspect,0.66328125,0.5390625,0.1578125,0.6078125
images/IMG_6835_MP4-0095_jpg.rf.c7fc8ec9b86ad42d5c80fbfa8796af61.jpg,victim,0.21796875,0.66875,0.29921875,0.6625
images/IMG_6835_MP4-0095_jpg.rf.c7fc8ec9b86ad42d5c80fbfa8796af61.jpg,suspicious-suspect,0.40625,0.35546875,0.13984375,0.47578125
images/IMG_6835_MP4-0095_jpg.rf.ca0a3e5b52e942faf9046733f468af26.jpg,suspicious-suspect,0.603125,0.38515625,0.1125,0.446875
images/IMG_6835_MP4-0095_jpg.rf.ca0a3e5b52e942faf9046733f468af26.jpg,suspicious-suspect,0.44765625,0.4609375,0.125,0.434375
images/IMG_6835_MP4-0095_jpg.rf.ca0a3e5b52e942faf9046733f468af26.jpg,suspicious-suspect,0.54375,0.5234375,0.14453125,0.54609375
images/IMG_6835_MP4-0095_jpg.rf.ca0a3e5b52e942faf9046733f468af26.jpg,suspicious-suspect,0.66328125,0.5390625,0.1578125,0.6078125
images/IMG_6835_MP4-0095_jpg.rf.ca0a3e5b52e942faf9046733f468af26.jpg,victim,0.21796875,0.66875,0.29921875,0.6625
images/IMG_6835_MP4-0095_jpg.rf.ca0a3e5b52e942faf9046733f468af26.jpg,suspicious-suspect,0.40625,0.35546875,0.140625,0.475
images/IMG_6835_MP4-0097_jpg.rf.15646316803912046599a1e7842271d4.jpg,suspicious-suspect,0.58515625,0.38203125,0.1125,0.446875
images/IMG_6835_MP4-0097_jpg.rf.15646316803912046599a1e7842271d4.jpg,suspicious-suspect,0.44765625,0.4609375,0.125,0.434375
images/IMG_6835_MP4-0097_jpg.rf.15646316803912046599a1e7842271d4.jpg,suspicious-suspect,0.54375,0.5234375,0.14453125,0.54609375
images/IMG_6835_MP4-0097_jpg.rf.15646316803912046599a1e7842271d4.jpg,suspicious-suspect,0.62265625,0.534375,0.1578125,0.6078125
images/IMG_6835_MP4-0097_jpg.rf.15646316803912046599a1e7842271d4.jpg,victim,0.21796875,0.66875,0.29921875,0.6625
images/IMG_6835_MP4-0097_jpg.rf.15646316803912046599a1e7842271d4.jpg,suspicious-suspect,0.40625,0.35546875,0.140625,0.475
images/IMG_6835_MP4-0097_jpg.rf.15646316803912046599a1e7842271d4.jpg,weapon,0.4390625,0.5390625,0.0875,0.13671875
images/IMG_6835_MP4-0097_jpg.rf.777ddd9aedf2cbdea7a1ffcb5ca668f0.jpg,suspicious-suspect,0.58515625,0.38203125,0.1125,0.44765625
images/IMG_6835_MP4-0097_jpg.rf.777ddd9aedf2cbdea7a1ffcb5ca668f0.jpg,suspicious-suspect,0.44765625,0.4609375,0.125,0.43515625
images/IMG_6835_MP4-0097_jpg.rf.777ddd9aedf2cbdea7a1ffcb5ca668f0.jpg,suspicious-suspect,0.54375,0.5234375,0.14453125,0.54609375
images/IMG_6835_MP4-0097_jpg.rf.777ddd9aedf2cbdea7a1ffcb5ca668f0.jpg,suspicious-suspect,0.62265625,0.534375,0.1578125,0.6078125
images/IMG_6835_MP4-0097_jpg.rf.777ddd9aedf2cbdea7a1ffcb5ca668f0.jpg,victim,0.21796875,0.66875,0.29921875,0.6625
images/IMG_6835_MP4-0097_jpg.rf.777ddd9aedf2cbdea7a1ffcb5ca668f0.jpg,suspicious-suspect,0.40625,0.35546875,0.13984375,0.47578125
images/IMG_6835_MP4-0097_jpg.rf.777ddd9aedf2cbdea7a1ffcb5ca668f0.jpg,weapon,0.4390625,0.5390625,0.0875,0.13671875
images/IMG_6835_MP4-0097_jpg.rf.91d2cab3b12a8094db29c9c9d92a61a9.jpg,suspicious-suspect,0.58515625,0.38203125,0.1125,0.446875
images/IMG_6835_MP4-0097_jpg.rf.91d2cab3b12a8094db29c9c9d92a61a9.jpg,suspicious-suspect,0.44765625,0.4609375,0.125,0.434375
images/IMG_6835_MP4-0097_jpg.rf.91d2cab3b12a8094db29c9c9d92a61a9.jpg,suspicious-suspect,0.54375,0.5234375,0.14453125,0.54609375
images/IMG_6835_MP4-0097_jpg.rf.91d2cab3b12a8094db29c9c9d92a61a9.jpg,suspicious-suspect,0.62265625,0.534375,0.1578125,0.6078125
images/IMG_6835_MP4-0097_jpg.rf.91d2cab3b12a8094db29c9c9d92a61a9.jpg,victim,0.21796875,0.66875,0.29921875,0.6625
images/IMG_6835_MP4-0097_jpg.rf.91d2cab3b12a8094db29c9c9d92a61a9.jpg,suspicious-suspect,0.40625,0.35546875,0.140625,0.475
images/IMG_6835_MP4-0097_jpg.rf.91d2cab3b12a8094db29c9c9d92a61a9.jpg,weapon,0.4390625,0.5390625,0.0875,0.13671875
images/IMG_6835_MP4-0098_jpg.rf.034399618fc2b74c74ca101989fee902.jpg,suspicious-suspect,0.57578125,0.36953125,0.1125,0.446875
images/IMG_6835_MP4-0098_jpg.rf.034399618fc2b74c74ca101989fee902.jpg,suspicious-suspect,0.44765625,0.4609375,0.125,0.434375
images/IMG_6835_MP4-0098_jpg.rf.034399618fc2b74c74ca101989fee902.jpg,suspicious-suspect,0.52578125,0.51328125,0.14453125,0.54609375
images/IMG_6835_MP4-0098_jpg.rf.034399618fc2b74c74ca101989fee902.jpg,suspicious-suspect,0.62265625,0.534375,0.1578125,0.6078125
images/IMG_6835_MP4-0098_jpg.rf.034399618fc2b74c74ca101989fee902.jpg,victim,0.21796875,0.66875,0.29921875,0.6625
images/IMG_6835_MP4-0098_jpg.rf.034399618fc2b74c74ca101989fee902.jpg,suspicious-suspect,0.40625,0.35546875,0.140625,0.475
images/IMG_6835_MP4-0098_jpg.rf.034399618fc2b74c74ca101989fee902.jpg,weapon,0.4390625,0.5390625,0.0875,0.13671875
images/IMG_6835_MP4-0098_jpg.rf.51aaf62ecc971cf6ea8a31774b8d16b4.jpg,suspicious-suspect,0.57578125,0.36953125,0.1125,0.446875
images/IMG_6835_MP4-0098_jpg.rf.51aaf62ecc971cf6ea8a31774b8d16b4.jpg,suspicious-suspect,0.44765625,0.4609375,0.125,0.434375
images/IMG_6835_MP4-0098_jpg.rf.51aaf62ecc971cf6ea8a31774b8d16b4.jpg,suspicious-suspect,0.52578125,0.51328125,0.14453125,0.54609375
images/IMG_6835_MP4-0098_jpg.rf.51aaf62ecc971cf6ea8a31774b8d16b4.jpg,suspicious-suspect,0.62265625,0.534375,0.1578125,0.6078125
images/IMG_6835_MP4-0098_jpg.rf.51aaf62ecc971cf6ea8a31774b8d16b4.jpg,victim,0.21796875,0.66875,0.29921875,0.6625
images/IMG_6835_MP4-0098_jpg.rf.51aaf62ecc971cf6ea8a31774b8d16b4.jpg,suspicious-suspect,0.40625,0.35546875,0.140625,0.475
images/IMG_6835_MP4-0098_jpg.rf.51aaf62ecc971cf6ea8a31774b8d16b4.jpg,weapon,0.4390625,0.5390625,0.0875,0.13671875
images/IMG_6835_MP4-0098_jpg.rf.8a30a9ead145dbdf3f1cadf317b0435c.jpg,suspicious-suspect,0.57578125,0.36953125,0.1125,0.44765625
images/IMG_6835_MP4-0098_jpg.rf.8a30a9ead145dbdf3f1cadf317b0435c.jpg,suspicious-suspect,0.44765625,0.4609375,0.125,0.43515625
images/IMG_6835_MP4-0098_jpg.rf.8a30a9ead145dbdf3f1cadf317b0435c.jpg,suspicious-suspect,0.52578125,0.51328125,0.14453125,0.54609375
images/IMG_6835_MP4-0098_jpg.rf.8a30a9ead145dbdf3f1cadf317b0435c.jpg,suspicious-suspect,0.62265625,0.534375,0.1578125,0.6078125
images/IMG_6835_MP4-0098_jpg.rf.8a30a9ead145dbdf3f1cadf317b0435c.jpg,victim,0.21796875,0.66875,0.29921875,0.6625
images/IMG_6835_MP4-0098_jpg.rf.8a30a9ead145dbdf3f1cadf317b0435c.jpg,suspicious-suspect,0.40625,0.35546875,0.13984375,0.47578125
images/IMG_6835_MP4-0098_jpg.rf.8a30a9ead145dbdf3f1cadf317b0435c.jpg,weapon,0.4390625,0.5390625,0.0875,0.13671875
images/IMG_6835_MP4-0099_jpg.rf.24101015471edf13e54512ccd90589db.jpg,suspicious-suspect,0.57578125,0.36953125,0.1125,0.446875
images/IMG_6835_MP4-0099_jpg.rf.24101015471edf13e54512ccd90589db.jpg,suspicious-suspect,0.44765625,0.4609375,0.125,0.434375
images/IMG_6835_MP4-0099_jpg.rf.24101015471edf13e54512ccd90589db.jpg,suspicious-suspect,0.52578125,0.51328125,0.14453125,0.54609375
images/IMG_6835_MP4-0099_jpg.rf.24101015471edf13e54512ccd90589db.jpg,suspicious-suspect,0.62265625,0.534375,0.1578125,0.6078125
images/IMG_6835_MP4-0099_jpg.rf.24101015471edf13e54512ccd90589db.jpg,victim,0.21796875,0.66875,0.29921875,0.6625
images/IMG_6835_MP4-0099_jpg.rf.24101015471edf13e54512ccd90589db.jpg,suspicious-suspect,0.40625,0.35546875,0.140625,0.475
images/IMG_6835_MP4-0099_jpg.rf.24101015471edf13e54512ccd90589db.jpg,weapon,0.44765625,0.52890625,0.0875,0.13671875
images/IMG_6835_MP4-0099_jpg.rf.71211ad9e8fed06fa6154f31c4cef170.jpg,suspicious-suspect,0.57578125,0.36953125,0.1125,0.446875
images/IMG_6835_MP4-0099_jpg.rf.71211ad9e8fed06fa6154f31c4cef170.jpg,suspicious-suspect,0.44765625,0.4609375,0.125,0.434375
images/IMG_6835_MP4-0099_jpg.rf.71211ad9e8fed06fa6154f31c4cef170.jpg,suspicious-suspect,0.52578125,0.51328125,0.14453125,0.54609375
images/IMG_6835_MP4-0099_jpg.rf.71211ad9e8fed06fa6154f31c4cef170.jpg,suspicious-suspect,0.62265625,0.534375,0.1578125,0.6078125
images/IMG_6835_MP4-0099_jpg.rf.71211ad9e8fed06fa6154f31c4cef170.jpg,victim,0.21796875,0.66875,0.29921875,0.6625
images/IMG_6835_MP4-0099_jpg.rf.71211ad9e8fed06fa6154f31c4cef170.jpg,suspicious-suspect,0.40625,0.35546875,0.140625,0.475
images/IMG_6835_MP4-0099_jpg.rf.71211ad9e8fed06fa6154f31c4cef170.jpg,weapon,0.44765625,0.52890625,0.0875,0.13671875
images/IMG_6835_MP4-0099_jpg.rf.b3890097fa796be241c392f7c8b23460.jpg,suspicious-suspect,0.57578125,0.36953125,0.1125,0.44765625
images/IMG_6835_MP4-0099_jpg.rf.b3890097fa796be241c392f7c8b23460.jpg,suspicious-suspect,0.44765625,0.4609375,0.125,0.43515625
images/IMG_6835_MP4-0099_jpg.rf.b3890097fa796be241c392f7c8b23460.jpg,suspicious-suspect,0.52578125,0.51328125,0.14453125,0.54609375
images/IMG_6835_MP4-0099_jpg.rf.b3890097fa796be241c392f7c8b23460.jpg,suspicious-suspect,0.62265625,0.534375,0.1578125,0.6078125
images/IMG_6835_MP4-0099_jpg.rf.b3890097fa796be241c392f7c8b23460.jpg,victim,0.21796875,0.66875,0.29921875,0.6625
images/IMG_6835_MP4-0099_jpg.rf.b3890097fa796be241c392f7c8b23460.jpg,suspicious-suspect,0.40625,0.35546875,0.13984375,0.47578125
images/IMG_6835_MP4-0099_jpg.rf.b3890097fa796be241c392f7c8b23460.jpg,weapon,0.44765625,0.52890625,0.0875,0.13671875
images/IMG_6835_MP4-0100_jpg.rf.caccdb85abcf0397a6b570b1b755be7e.jpg,suspicious-suspect,0.59140625,0.36328125,0.1125,0.44765625
images/IMG_6835_MP4-0100_jpg.rf.caccdb85abcf0397a6b570b1b755be7e.jpg,suspicious-suspect,0.44765625,0.4609375,0.125,0.43515625
images/IMG_6835_MP4-0100_jpg.rf.caccdb85abcf0397a6b570b1b755be7e.jpg,suspicious-suspect,0.52578125,0.51328125,0.14453125,0.54609375
images/IMG_6835_MP4-0100_jpg.rf.caccdb85abcf0397a6b570b1b755be7e.jpg,suspicious-suspect,0.6,0.5390625,0.1578125,0.6078125
images/IMG_6835_MP4-0100_jpg.rf.caccdb85abcf0397a6b570b1b755be7e.jpg,victim,0.21796875,0.66875,0.29921875,0.6625
images/IMG_6835_MP4-0100_jpg.rf.caccdb85abcf0397a6b570b1b755be7e.jpg,suspicious-suspect,0.40625,0.35546875,0.13984375,0.47578125
images/IMG_6835_MP4-0100_jpg.rf.caccdb85abcf0397a6b570b1b755be7e.jpg,weapon,0.44765625,0.52890625,0.0875,0.13671875
images/IMG_6835_MP4-0100_jpg.rf.e000900fb3c41f06647950f71bd88e3c.jpg,suspicious-suspect,0.59140625,0.36328125,0.1125,0.446875
